Date,Open,High,Low,Close,Volume,Spread,RealVolume
2024-03-27 18:00:00+00:00,1.08193,1.0824799999999999,1.08178,1.08221,3715,18,0
2024-03-27 19:00:00+00:00,1.08221,1.0824,1.08165,1.08183,3102,18,0
2024-03-27 20:00:00+00:00,1.08183,1.08222,1.08175,1.08213,2172,18,0
2024-03-27 21:00:00+00:00,1.08215,1.08266,1.08196,1.08262,2509,18,0
2024-03-27 22:00:00+00:00,1.08261,1.08281,1.08252,1.08263,933,18,0
2024-03-27 23:00:00+00:00,1.08263,1.0826500000000001,1.08205,1.08255,1904,20,0
2024-03-28 00:00:00+00:00,1.08259,1.08259,1.08092,1.0812599999999999,1261,18,0
2024-03-28 01:00:00+00:00,1.08127,1.0814,1.08103,1.08114,1144,18,0
2024-03-28 02:00:00+00:00,1.08116,1.08194,1.08071,1.08167,2336,18,0
2024-03-28 03:00:00+00:00,1.08167,1.08182,1.0814,1.08169,2647,18,0
2024-03-28 04:00:00+00:00,1.08169,1.08252,1.08166,1.08213,1927,18,0
2024-03-28 05:00:00+00:00,1.08213,1.08234,1.08203,1.08207,1217,18,0
2024-03-28 06:00:00+00:00,1.08206,1.08233,1.08195,1.08226,989,18,0
2024-03-28 07:00:00+00:00,1.08227,1.08257,1.0821,1.08227,1673,18,0
2024-03-28 08:00:00+00:00,1.08228,1.08231,1.08141,1.0817,1327,18,0
2024-03-28 09:00:00+00:00,1.0817,1.08177,1.07993,1.07999,3151,18,0
2024-03-28 10:00:00+00:00,1.07999,1.08012,1.07888,1.07911,3859,18,0
2024-03-28 11:00:00+00:00,1.0791,1.07912,1.0774,1.07744,3196,18,0
2024-03-28 12:00:00+00:00,1.07744,1.07919,1.07741,1.07882,3202,18,0
2024-03-28 13:00:00+00:00,1.07882,1.07939,1.07816,1.0783,2787,18,0
2024-03-28 14:00:00+00:00,1.0783,1.0808,1.07826,1.08072,5196,18,0
2024-03-28 15:00:00+00:00,1.08073,1.08171,1.08018,1.08113,6147,18,0
2024-03-28 16:00:00+00:00,1.0811,1.08178,1.07967,1.07994,6796,18,0
2024-03-28 17:00:00+00:00,1.07992,1.0806499999999999,1.07929,1.08004,5600,18,0
2024-03-28 18:00:00+00:00,1.08003,1.08044,1.07919,1.07984,4475,18,0
2024-03-28 19:00:00+00:00,1.07983,1.08009,1.07942,1.07953,2208,18,0
2024-03-28 20:00:00+00:00,1.07953,1.07977,1.07851,1.07865,1937,18,0
2024-03-28 21:00:00+00:00,1.07863,1.07883,1.07836,1.07871,1938,18,0
2024-03-28 22:00:00+00:00,1.0787,1.07879,1.0784,1.07859,1089,18,0
2024-03-28 23:00:00+00:00,1.07864,1.07892,1.07817,1.0787,4030,26,0
2024-03-29 00:00:00+00:00,1.07871,1.07938,1.07858,1.07868,3092,18,0
2024-03-29 01:00:00+00:00,1.07868,1.07916,1.07854,1.07903,1837,18,0
2024-03-29 02:00:00+00:00,1.07904,1.07904,1.0783,1.07833,1539,18,0
2024-03-29 03:00:00+00:00,1.07833,1.07839,1.07749,1.07752,1226,18,0
2024-03-29 04:00:00+00:00,1.07753,1.07784,1.0773,1.0778,1470,18,0
2024-03-29 05:00:00+00:00,1.0778,1.07786,1.07735,1.07735,876,18,0
2024-03-29 06:00:00+00:00,1.07736,1.07761,1.07734,1.07759,814,18,0
2024-03-29 07:00:00+00:00,1.07758,1.07769,1.07733,1.07742,818,18,0
2024-03-29 08:00:00+00:00,1.07743,1.07759,1.07737,1.07746,918,18,0
2024-03-29 09:00:00+00:00,1.07746,1.07798,1.07672,1.07674,1301,18,0
2024-03-29 10:00:00+00:00,1.07674,1.07779,1.07674,1.07774,1593,18,0
2024-03-29 11:00:00+00:00,1.07774,1.07812,1.07719,1.07812,1891,18,0
2024-03-29 12:00:00+00:00,1.07812,1.07877,1.07807,1.07827,1734,18,0
2024-03-29 13:00:00+00:00,1.07829,1.07908,1.07827,1.07855,2412,18,0
2024-03-29 14:00:00+00:00,1.07856,1.08039,1.07773,1.07973,2074,18,0
2024-03-29 15:00:00+00:00,1.07976,1.08022,1.07931,1.07975,1716,18,0
2024-03-29 16:00:00+00:00,1.07973,1.07986,1.07927,1.07936,2229,18,0
2024-03-29 17:00:00+00:00,1.07936,1.07943,1.0787,1.07911,4584,18,0
2024-03-29 18:00:00+00:00,1.07912,1.0792,1.07859,1.07872,1451,18,0
2024-03-29 19:00:00+00:00,1.07866,1.07883,1.07866,1.07873,1057,18,0
2024-03-29 20:00:00+00:00,1.07874,1.07887,1.07869,1.07884,720,20,0
2024-03-29 21:00:00+00:00,1.07884,1.07925,1.07873,1.079,1263,18,0
2024-03-29 22:00:00+00:00,1.07898,1.07952,1.07861,1.07892,2288,24,0
2024-04-01 00:00:00+00:00,1.07873,1.07922,1.07849,1.07905,466,39,0
2024-04-01 01:00:00+00:00,1.07904,1.07961,1.07846,1.07855,1279,20,0
2024-04-01 02:00:00+00:00,1.07857,1.07935,1.07846,1.07922,1619,18,0
2024-04-01 03:00:00+00:00,1.07923,1.0798,1.07893,1.07904,2390,18,0
2024-04-01 04:00:00+00:00,1.07904,1.07937,1.07846,1.07858,1669,18,0
2024-04-01 05:00:00+00:00,1.07856,1.07887,1.07839,1.0787,1018,18,0
2024-04-01 06:00:00+00:00,1.0787,1.07904,1.0783800000000001,1.07893,1324,18,0
2024-04-01 07:00:00+00:00,1.07894,1.07902,1.07832,1.07859,1362,18,0
2024-04-01 08:00:00+00:00,1.07857,1.07863,1.07818,1.07845,1096,18,0
2024-04-01 09:00:00+00:00,1.07844,1.07896,1.07835,1.07856,1404,18,0
2024-04-01 10:00:00+00:00,1.07857,1.07912,1.07821,1.07852,1532,18,0
2024-04-01 11:00:00+00:00,1.07851,1.07906,1.07821,1.07889,1818,18,0
2024-04-01 12:00:00+00:00,1.07888,1.0789900000000001,1.07849,1.07851,1574,18,0
2024-04-01 13:00:00+00:00,1.0785,1.07858,1.0778699999999999,1.07804,1428,18,0
2024-04-01 14:00:00+00:00,1.07803,1.07867,1.0779,1.07832,1310,18,0
2024-04-01 15:00:00+00:00,1.07833,1.07849,1.07762,1.07808,3376,18,0
2024-04-01 16:00:00+00:00,1.07808,1.0782,1.07707,1.07722,4487,18,0
2024-04-01 17:00:00+00:00,1.0771,1.0771,1.07385,1.07435,6907,18,0
2024-04-01 18:00:00+00:00,1.07435,1.07445,1.073,1.07317,4178,18,0
2024-04-01 19:00:00+00:00,1.07317,1.0735999999999999,1.07301,1.07355,2962,18,0
2024-04-01 20:00:00+00:00,1.07356,1.07432,1.07356,1.07408,2400,18,0
2024-04-01 21:00:00+00:00,1.07408,1.07418,1.07359,1.07368,2667,18,0
2024-04-01 22:00:00+00:00,1.07367,1.07418,1.07365,1.07409,3115,18,0
2024-04-01 23:00:00+00:00,1.07409,1.0742,1.07405,1.07417,957,18,0
2024-04-02 00:00:00+00:00,1.07413,1.07434,1.07355,1.07424,1347,21,0
2024-04-02 01:00:00+00:00,1.07426,1.07428,1.07388,1.07388,584,18,0
2024-04-02 02:00:00+00:00,1.07388,1.07388,1.07347,1.07364,1048,18,0
2024-04-02 03:00:00+00:00,1.07364,1.07381,1.073,1.07362,2170,18,0
2024-04-02 04:00:00+00:00,1.07361,1.07373,1.07293,1.07331,1950,18,0
2024-04-02 05:00:00+00:00,1.0733,1.07345,1.07286,1.0734,1028,18,0
2024-04-02 06:00:00+00:00,1.07341,1.07353,1.07287,1.0729,913,18,0
2024-04-02 07:00:00+00:00,1.07291,1.07331,1.07284,1.07323,925,18,0
2024-04-02 08:00:00+00:00,1.07323,1.0734,1.0725,1.07258,1242,18,0
2024-04-02 09:00:00+00:00,1.07257,1.07311,1.07237,1.07278,2831,18,0
2024-04-02 10:00:00+00:00,1.07278,1.07419,1.07251,1.0741,3261,18,0
2024-04-02 11:00:00+00:00,1.07406,1.07406,1.0725500000000001,1.07303,4814,18,0
2024-04-02 12:00:00+00:00,1.07304,1.0742,1.07301,1.07411,2986,18,0
2024-04-02 13:00:00+00:00,1.07411,1.07449,1.0737700000000001,1.07442,3083,18,0
2024-04-02 14:00:00+00:00,1.07442,1.07525,1.0742099999999999,1.07506,3747,18,0
2024-04-02 15:00:00+00:00,1.07507,1.07552,1.07446,1.07481,4880,18,0
2024-04-02 16:00:00+00:00,1.07481,1.0767,1.0747,1.07638,5616,18,0
2024-04-02 17:00:00+00:00,1.07636,1.07781,1.07578,1.07648,8182,18,0
2024-04-02 18:00:00+00:00,1.07649,1.07709,1.07634,1.0768,4688,18,0
2024-04-02 19:00:00+00:00,1.0768,1.07694,1.07637,1.07674,2594,18,0
2024-04-02 20:00:00+00:00,1.07675,1.0768,1.07635,1.07664,2077,18,0
2024-04-02 21:00:00+00:00,1.07664,1.07676,1.07613,1.07623,1495,18,0
2024-04-02 22:00:00+00:00,1.07627,1.07672,1.07593,1.07671,2221,18,0
2024-04-02 23:00:00+00:00,1.0767,1.07687,1.07649,1.07675,791,18,0
2024-04-03 00:00:00+00:00,1.07677,1.07728,1.07674,1.07725,839,18,0
2024-04-03 01:00:00+00:00,1.0772599999999999,1.0772599999999999,1.0767,1.07673,462,18,0
2024-04-03 02:00:00+00:00,1.07673,1.07678,1.07656,1.0767,1018,18,0
2024-04-03 03:00:00+00:00,1.07671,1.07706,1.07649,1.07679,1952,18,0
2024-04-03 04:00:00+00:00,1.07678,1.07727,1.07649,1.07712,1685,18,0
2024-04-03 05:00:00+00:00,1.07711,1.0774,1.07707,1.07733,1030,18,0
2024-04-03 06:00:00+00:00,1.07734,1.07786,1.07733,1.07763,1265,18,0
2024-04-03 07:00:00+00:00,1.07763,1.07771,1.07737,1.07738,895,18,0
2024-04-03 08:00:00+00:00,1.07737,1.07766,1.07732,1.07745,1619,18,0
2024-04-03 09:00:00+00:00,1.07746,1.0775,1.07662,1.07683,1838,18,0
2024-04-03 10:00:00+00:00,1.07685,1.07714,1.07631,1.07696,3684,18,0
2024-04-03 11:00:00+00:00,1.07696,1.07765,1.07689,1.07703,2802,18,0
2024-04-03 12:00:00+00:00,1.07701,1.07739,1.07642,1.07669,3280,18,0
2024-04-03 13:00:00+00:00,1.07668,1.07759,1.07653,1.07747,2628,18,0
2024-04-03 14:00:00+00:00,1.07747,1.0784,1.07746,1.07829,2957,18,0
2024-04-03 15:00:00+00:00,1.07829,1.07855,1.07721,1.07773,5538,18,0
2024-04-03 16:00:00+00:00,1.07774,1.07918,1.07769,1.07882,5606,18,0
2024-04-03 17:00:00+00:00,1.07883,1.08233,1.07883,1.0822,9708,18,0
2024-04-03 18:00:00+00:00,1.08221,1.08296,1.08185,1.08258,4939,18,0
2024-04-03 19:00:00+00:00,1.0826,1.08353,1.08194,1.08298,5697,18,0
2024-04-03 20:00:00+00:00,1.08297,1.08333,1.08246,1.08312,3058,18,0
2024-04-03 21:00:00+00:00,1.08313,1.08359,1.08305,1.08339,2185,18,0
2024-04-03 22:00:00+00:00,1.08338,1.08339,1.08282,1.0832600000000001,2675,18,0
2024-04-03 23:00:00+00:00,1.0832600000000001,1.08357,1.08315,1.08346,857,18,0
2024-04-04 00:00:00+00:00,1.08344,1.08344,1.08306,1.08323,663,18,0
2024-04-04 01:00:00+00:00,1.08325,1.08373,1.08325,1.08367,460,18,0
2024-04-04 02:00:00+00:00,1.08367,1.08399,1.08353,1.08371,1398,18,0
2024-04-04 03:00:00+00:00,1.0836999999999999,1.08425,1.08337,1.08422,1834,18,0
2024-04-04 04:00:00+00:00,1.08421,1.0843,1.08392,1.08398,1254,18,0
2024-04-04 05:00:00+00:00,1.08398,1.08436,1.08372,1.08418,1235,18,0
2024-04-04 06:00:00+00:00,1.08419,1.08425,1.08392,1.08416,1290,18,0
2024-04-04 07:00:00+00:00,1.08418,1.08438,1.08416,1.08417,1105,18,0
2024-04-04 08:00:00+00:00,1.08418,1.08456,1.08402,1.08409,1393,18,0
2024-04-04 09:00:00+00:00,1.08408,1.08454,1.0838,1.0839,3918,18,0
2024-04-04 10:00:00+00:00,1.08389,1.08575,1.08383,1.08563,4539,18,0
2024-04-04 11:00:00+00:00,1.08563,1.08618,1.08499,1.08611,4260,18,0
2024-04-04 12:00:00+00:00,1.08608,1.08647,1.08545,1.08578,3287,18,0
2024-04-04 13:00:00+00:00,1.08577,1.08607,1.08548,1.08588,3196,18,0
2024-04-04 14:00:00+00:00,1.08588,1.0861399999999999,1.08511,1.08518,2926,18,0
2024-04-04 15:00:00+00:00,1.0852,1.08695,1.08498,1.08687,4678,18,0
2024-04-04 16:00:00+00:00,1.08688,1.08756,1.08633,1.08689,5175,18,0
2024-04-04 17:00:00+00:00,1.08689,1.08752,1.08657,1.08667,5155,18,0
2024-04-04 18:00:00+00:00,1.0866500000000001,1.0868,1.08613,1.0864,3259,18,0
2024-04-04 19:00:00+00:00,1.0864,1.08661,1.08572,1.08578,2208,18,0
2024-04-04 20:00:00+00:00,1.08578,1.0861,1.08572,1.08591,1791,18,0
2024-04-04 21:00:00+00:00,1.08591,1.08591,1.08456,1.0849199999999999,5184,18,0
2024-04-04 22:00:00+00:00,1.0849,1.085,1.08323,1.08328,6523,18,0
2024-04-04 23:00:00+00:00,1.08328,1.08377,1.08308,1.08354,1551,18,0
2024-04-05 00:00:00+00:00,1.08354,1.08414,1.08301,1.08369,3662,18,0
2024-04-05 01:00:00+00:00,1.08369,1.08392,1.08348,1.08355,677,18,0
2024-04-05 02:00:00+00:00,1.08356,1.08393,1.0835,1.08355,1624,18,0
2024-04-05 03:00:00+00:00,1.08354,1.0843,1.08339,1.08408,2253,18,0
2024-04-05 04:00:00+00:00,1.08405,1.08422,1.0824,1.08258,2829,18,0
2024-04-05 05:00:00+00:00,1.08259,1.08275,1.08224,1.08244,1746,18,0
2024-04-05 06:00:00+00:00,1.08243,1.0827,1.08238,1.08258,1718,18,0
2024-04-05 07:00:00+00:00,1.08259,1.08268,1.0824,1.08254,1169,18,0
2024-04-05 08:00:00+00:00,1.08255,1.08271,1.08242,1.0826500000000001,1642,18,0
2024-04-05 09:00:00+00:00,1.0826500000000001,1.08322,1.08216,1.08296,2673,18,0
2024-04-05 10:00:00+00:00,1.08295,1.084,1.08293,1.08381,3538,18,0
2024-04-05 11:00:00+00:00,1.08381,1.08455,1.08352,1.08366,2971,17,0
2024-04-05 12:00:00+00:00,1.08365,1.08412,1.0834,1.08379,2609,18,0
2024-04-05 13:00:00+00:00,1.08379,1.08382,1.08317,1.08335,2522,18,0
2024-04-05 14:00:00+00:00,1.08335,1.08409,1.08298,1.0834,2383,18,0
2024-04-05 15:00:00+00:00,1.08342,1.08471,1.07992,1.08083,8957,18,0
2024-04-05 16:00:00+00:00,1.08084,1.08128,1.07905,1.08001,8336,18,0
2024-04-05 17:00:00+00:00,1.08001,1.08255,1.07961,1.08179,7700,18,0
2024-04-05 18:00:00+00:00,1.08178,1.08425,1.08152,1.08393,5602,18,0
2024-04-05 19:00:00+00:00,1.08395,1.08435,1.08322,1.08348,3127,18,0
2024-04-05 20:00:00+00:00,1.08349,1.0838,1.08306,1.0832,3000,18,0
2024-04-05 21:00:00+00:00,1.08321,1.08371,1.08298,1.08339,3285,18,0
2024-04-05 22:00:00+00:00,1.08339,1.0836,1.0831,1.08345,2598,18,0
2024-04-05 23:00:00+00:00,1.08344,1.08367,1.08328,1.08352,1319,18,0
2024-04-08 00:00:00+00:00,1.08349,1.08368,1.08349,1.08361,250,28,0
2024-04-08 01:00:00+00:00,1.08364,1.08367,1.08263,1.0827,686,18,0
2024-04-08 02:00:00+00:00,1.08272,1.0832,1.08268,1.08288,608,18,0
2024-04-08 03:00:00+00:00,1.08289,1.0829,1.08221,1.08261,2062,18,0
2024-04-08 04:00:00+00:00,1.0826,1.08354,1.08259,1.08344,2494,18,0
2024-04-08 05:00:00+00:00,1.08344,1.08423,1.08339,1.08397,2267,18,0
2024-04-08 06:00:00+00:00,1.08396,1.08408,1.08312,1.08325,1805,18,0
2024-04-08 07:00:00+00:00,1.08325,1.08345,1.08302,1.08312,1028,18,0
2024-04-08 08:00:00+00:00,1.08313,1.08364,1.08313,1.08335,1466,18,0
2024-04-08 09:00:00+00:00,1.08337,1.08367,1.08287,1.08331,3084,18,0
2024-04-08 10:00:00+00:00,1.08331,1.08368,1.08274,1.08313,4385,18,0
2024-04-08 11:00:00+00:00,1.08312,1.08343,1.08212,1.08226,4502,18,0
2024-04-08 12:00:00+00:00,1.08226,1.0829,1.082,1.08271,3586,18,0
2024-04-08 13:00:00+00:00,1.0827,1.08332,1.08251,1.08314,2736,18,0
2024-04-08 14:00:00+00:00,1.08313,1.08323,1.08223,1.08228,3149,18,0
2024-04-08 15:00:00+00:00,1.08229,1.08346,1.08207,1.08333,3892,18,0
2024-04-08 16:00:00+00:00,1.08334,1.08525,1.08334,1.08507,5761,18,0
2024-04-08 17:00:00+00:00,1.08508,1.08555,1.08426,1.08524,5808,18,0
2024-04-08 18:00:00+00:00,1.08525,1.0858,1.08485,1.08518,4254,18,0
2024-04-08 19:00:00+00:00,1.08518,1.0852,1.08458,1.0849199999999999,2911,18,0
2024-04-08 20:00:00+00:00,1.0849199999999999,1.08584,1.08485,1.0857,2561,18,0
2024-04-08 21:00:00+00:00,1.08572,1.08613,1.08547,1.08563,2217,18,0
2024-04-08 22:00:00+00:00,1.08564,1.08579,1.0855,1.08558,2326,18,0
2024-04-08 23:00:00+00:00,1.08557,1.08588,1.0855299999999999,1.08579,832,18,0
2024-04-09 00:00:00+00:00,1.08577,1.08623,1.08518,1.08583,3153,18,0
2024-04-09 01:00:00+00:00,1.08586,1.08601,1.08586,1.08595,302,18,0
2024-04-09 02:00:00+00:00,1.08595,1.08625,1.08595,1.08612,672,18,0
2024-04-09 03:00:00+00:00,1.08611,1.08625,1.08567,1.08577,1214,18,0
2024-04-09 04:00:00+00:00,1.08577,1.08611,1.08559,1.08587,1596,18,0
2024-04-09 05:00:00+00:00,1.08587,1.0861399999999999,1.08548,1.0856,1041,18,0
2024-04-09 06:00:00+00:00,1.0856,1.08566,1.0853,1.08545,723,18,0
2024-04-09 07:00:00+00:00,1.08545,1.08575,1.08545,1.08555,517,18,0
2024-04-09 08:00:00+00:00,1.08555,1.08577,1.0855,1.08569,639,18,0
2024-04-09 09:00:00+00:00,1.08569,1.08617,1.08502,1.08512,2175,18,0
2024-04-09 10:00:00+00:00,1.08512,1.08592,1.08504,1.08523,3364,18,0
2024-04-09 11:00:00+00:00,1.08522,1.08578,1.08481,1.08566,2774,18,0
2024-04-09 12:00:00+00:00,1.08566,1.08649,1.08555,1.08642,3492,18,0
2024-04-09 13:00:00+00:00,1.08643,1.08698,1.08643,1.08682,2389,18,0
2024-04-09 14:00:00+00:00,1.08683,1.08719,1.08584,1.0860400000000001,2772,18,0
2024-04-09 15:00:00+00:00,1.08605,1.0883,1.08594,1.08797,4139,18,0
2024-04-09 16:00:00+00:00,1.08796,1.08842,1.08752,1.08777,5698,18,0
2024-04-09 17:00:00+00:00,1.08777,1.08813,1.08521,1.08563,5913,18,0
2024-04-09 18:00:00+00:00,1.08563,1.08581,1.08513,1.08547,4571,18,0
2024-04-09 19:00:00+00:00,1.08547,1.08592,1.08526,1.08536,2963,18,0
2024-04-09 20:00:00+00:00,1.08535,1.08545,1.08501,1.08505,2479,18,0
2024-04-09 21:00:00+00:00,1.08505,1.08538,1.0849199999999999,1.0852,2050,18,0
2024-04-09 22:00:00+00:00,1.0852,1.08564,1.08468,1.08556,2608,18,0
2024-04-09 23:00:00+00:00,1.08556,1.08582,1.08546,1.0856,1122,18,0
2024-04-10 00:00:00+00:00,1.0855299999999999,1.08584,1.08515,1.08566,2600,18,0
2024-04-10 01:00:00+00:00,1.08569,1.08577,1.08562,1.08576,499,18,0
2024-04-10 02:00:00+00:00,1.08576,1.08588,1.08568,1.08578,458,18,0
2024-04-10 03:00:00+00:00,1.08578,1.08579,1.08542,1.08563,1257,18,0
2024-04-10 04:00:00+00:00,1.08563,1.0858,1.08505,1.08535,1753,18,0
2024-04-10 05:00:00+00:00,1.08533,1.08547,1.08499,1.08526,1715,18,0
2024-04-10 06:00:00+00:00,1.08525,1.08535,1.08511,1.08521,1143,18,0
2024-04-10 07:00:00+00:00,1.08521,1.08526,1.08496,1.08517,953,18,0
2024-04-10 08:00:00+00:00,1.08516,1.08547,1.08503,1.08508,1319,18,0
2024-04-10 09:00:00+00:00,1.08509,1.08539,1.08469,1.08522,2668,18,0
2024-04-10 10:00:00+00:00,1.08523,1.08562,1.08499,1.0854300000000001,3056,18,0
2024-04-10 11:00:00+00:00,1.08544,1.08597,1.08504,1.08595,2702,18,0
2024-04-10 12:00:00+00:00,1.08596,1.08647,1.08558,1.08607,2660,18,0
2024-04-10 13:00:00+00:00,1.08605,1.08649,1.08594,1.08636,2390,18,0
2024-04-10 14:00:00+00:00,1.08635,1.08655,1.0854,1.08547,2691,18,0
2024-04-10 15:00:00+00:00,1.08546,1.08638,1.07773,1.07798,10586,18,0
2024-04-10 16:00:00+00:00,1.07798,1.07802,1.07485,1.075,11223,16,0
2024-04-10 17:00:00+00:00,1.07501,1.07663,1.07448,1.07525,8205,18,0
2024-04-10 18:00:00+00:00,1.07524,1.07538,1.07323,1.07357,5074,18,0
2024-04-10 19:00:00+00:00,1.07358,1.07365,1.07279,1.07351,3604,18,0
2024-04-10 20:00:00+00:00,1.07352,1.07533,1.0728,1.07497,7437,18,0
2024-04-10 21:00:00+00:00,1.07496,1.07532,1.07341,1.07355,5559,18,0
2024-04-10 22:00:00+00:00,1.07355,1.07447,1.07348,1.0743,3971,18,0
2024-04-10 23:00:00+00:00,1.07428,1.07448,1.07404,1.07413,1072,18,0
2024-04-11 00:00:00+00:00,1.07408,1.0744,1.07381,1.07416,1750,18,0
2024-04-11 01:00:00+00:00,1.07417,1.0743,1.07391,1.0742,785,18,0
2024-04-11 02:00:00+00:00,1.0742099999999999,1.07439,1.07383,1.07402,553,18,0
2024-04-11 03:00:00+00:00,1.07402,1.0745,1.07374,1.07416,1963,18,0
2024-04-11 04:00:00+00:00,1.07417,1.0746,1.07402,1.07452,1961,18,0
2024-04-11 05:00:00+00:00,1.07451,1.0746,1.07435,1.07445,1277,18,0
2024-04-11 06:00:00+00:00,1.07447,1.07479,1.07436,1.0743800000000001,1221,18,0
2024-04-11 07:00:00+00:00,1.07437,1.07456,1.0743,1.07452,900,18,0
2024-04-11 08:00:00+00:00,1.07453,1.07462,1.07418,1.07419,1159,18,0
2024-04-11 09:00:00+00:00,1.07418,1.0742,1.07256,1.07274,2959,18,0
2024-04-11 10:00:00+00:00,1.07273,1.0743800000000001,1.0727,1.0742099999999999,4824,18,0
2024-04-11 11:00:00+00:00,1.07422,1.07489,1.07373,1.07396,3990,18,0
2024-04-11 12:00:00+00:00,1.07395,1.07398,1.0728,1.07301,4189,18,0
2024-04-11 13:00:00+00:00,1.07301,1.07329,1.07252,1.07289,3682,18,0
2024-04-11 14:00:00+00:00,1.07287,1.07333,1.07245,1.07275,3568,18,0
2024-04-11 15:00:00+00:00,1.07275,1.07459,1.07139,1.07406,11774,18,0
2024-04-11 16:00:00+00:00,1.07407,1.07556,1.07271,1.07338,10318,18,0
2024-04-11 17:00:00+00:00,1.07338,1.07338,1.06982,1.07042,8020,18,0
2024-04-11 18:00:00+00:00,1.07042,1.07205,1.0701100000000001,1.07203,5849,18,0
2024-04-11 19:00:00+00:00,1.07204,1.07225,1.07126,1.07167,3828,18,0
2024-04-11 20:00:00+00:00,1.07166,1.07288,1.07145,1.07267,3906,18,0
2024-04-11 21:00:00+00:00,1.07268,1.07336,1.07239,1.07246,2970,18,0
2024-04-11 22:00:00+00:00,1.07245,1.07311,1.07243,1.07279,2263,18,0
2024-04-11 23:00:00+00:00,1.07279,1.07281,1.07245,1.07247,858,18,0
2024-04-12 00:00:00+00:00,1.07241,1.07273,1.07234,1.07259,475,20,0
2024-04-12 01:00:00+00:00,1.07259,1.07284,1.0725,1.0727,598,18,0
2024-04-12 02:00:00+00:00,1.07271,1.07273,1.0723,1.07251,525,18,0
2024-04-12 03:00:00+00:00,1.07251,1.07266,1.07216,1.0725,896,18,0
2024-04-12 04:00:00+00:00,1.0725500000000001,1.07273,1.0722,1.07235,1693,18,0
2024-04-12 05:00:00+00:00,1.07235,1.07266,1.07225,1.07257,887,18,0
2024-04-12 06:00:00+00:00,1.07257,1.07258,1.0714299999999999,1.0716,1043,18,0
2024-04-12 07:00:00+00:00,1.07161,1.07165,1.07097,1.07103,985,18,0
2024-04-12 08:00:00+00:00,1.07102,1.07131,1.07096,1.07104,1295,18,0
2024-04-12 09:00:00+00:00,1.07103,1.07114,1.068,1.06822,3608,18,0
2024-04-12 10:00:00+00:00,1.06823,1.06865,1.06734,1.06834,4306,18,0
2024-04-12 11:00:00+00:00,1.06835,1.06843,1.06698,1.067,3103,18,0
2024-04-12 12:00:00+00:00,1.06701,1.06739,1.06539,1.06595,3357,18,0
2024-04-12 13:00:00+00:00,1.06596,1.066,1.0643,1.0646,3216,18,0
2024-04-12 14:00:00+00:00,1.0646,1.06583,1.06451,1.06501,2948,18,0
2024-04-12 15:00:00+00:00,1.06502,1.06547,1.06304,1.06374,4953,18,0
2024-04-12 16:00:00+00:00,1.06376,1.06429,1.063,1.06417,6232,18,0
2024-04-12 17:00:00+00:00,1.06419,1.06453,1.06216,1.0629,7095,18,0
2024-04-12 18:00:00+00:00,1.06286,1.065,1.06284,1.06457,4649,18,0
2024-04-12 19:00:00+00:00,1.06457,1.06461,1.06368,1.06409,3841,18,0
2024-04-12 20:00:00+00:00,1.06409,1.06487,1.06395,1.06461,3571,18,0
2024-04-12 21:00:00+00:00,1.0646,1.06496,1.0638,1.06382,2888,18,0
2024-04-12 22:00:00+00:00,1.06381,1.06418,1.06363,1.06373,2262,18,0
2024-04-12 23:00:00+00:00,1.06373,1.06434,1.06362,1.06389,1232,18,0
2024-04-15 00:00:00+00:00,1.06299,1.06361,1.06291,1.06333,1128,30,0
2024-04-15 01:00:00+00:00,1.06337,1.06504,1.06337,1.06487,1795,18,0
2024-04-15 02:00:00+00:00,1.06488,1.06491,1.06424,1.06451,1051,18,0
2024-04-15 03:00:00+00:00,1.06452,1.06487,1.06423,1.06447,1567,18,0
2024-04-15 04:00:00+00:00,1.06446,1.06498,1.06382,1.06486,2160,18,0
2024-04-15 05:00:00+00:00,1.06487,1.0654,1.0648,1.06497,1745,18,0
2024-04-15 06:00:00+00:00,1.06497,1.06528,1.06465,1.0651,1614,18,0
2024-04-15 07:00:00+00:00,1.0651,1.06532,1.06461,1.06515,1153,18,0
2024-04-15 08:00:00+00:00,1.06515,1.06581,1.06495,1.0657,1668,18,0
2024-04-15 09:00:00+00:00,1.06569,1.0664,1.06507,1.06536,3200,18,0
2024-04-15 10:00:00+00:00,1.06535,1.06601,1.0649,1.06571,3983,18,0
2024-04-15 11:00:00+00:00,1.0657,1.06609,1.06528,1.06554,3469,18,0
2024-04-15 12:00:00+00:00,1.06555,1.06616,1.06526,1.06539,2726,18,0
2024-04-15 13:00:00+00:00,1.0654,1.06589,1.06507,1.06567,2276,18,0
2024-04-15 14:00:00+00:00,1.06567,1.06643,1.06507,1.06538,3255,18,0
2024-04-15 15:00:00+00:00,1.06538,1.06566,1.06301,1.06462,6461,18,0
2024-04-15 16:00:00+00:00,1.06464,1.06599,1.06331,1.06361,6411,18,0
2024-04-15 17:00:00+00:00,1.0636,1.0636700000000001,1.06209,1.06259,7754,18,0
2024-04-15 18:00:00+00:00,1.06259,1.06441,1.06217,1.06425,4708,18,0
2024-04-15 19:00:00+00:00,1.06424,1.06465,1.06336,1.06351,3559,18,0
2024-04-15 20:00:00+00:00,1.06351,1.06386,1.06221,1.06278,4218,18,0
2024-04-15 21:00:00+00:00,1.06279,1.0630600000000001,1.06226,1.06241,3196,18,0
